ts_id,Date,lightgbm,lumpy_hurdle,random_forest,xgboost
75110M53M80S01,04/01/2026,0,0,0,0
75110M55R20R3F,01/01/2026,3,3,2,2
75110M55R20R3F,02/01/2026,0,0,0,0
75110M55R20R3F,03/01/2026,2,3,3,4
75110M55R20R3F,04/01/2026,0,0,0,0
75110M55R30R3F,01/01/2026,0,0,0,0
75110M55R30R3F,02/01/2026,0,0,0,0
75110M55R30R3F,03/01/2026,1,1,1,1
75110M55R30R3F,04/01/2026,0,0,0,0
75110M55T50R3F,01/01/2026,1,1,1,1
75110M55T50R3F,02/01/2026,2,2,2,2
75110M55T50R3F,03/01/2026,3,2,3,3
75110M55T50R3F,04/01/2026,1,1,1,1
75110M56R20R3F,01/01/2026,0,0,0,0
75110M56R20R3F,02/01/2026,0,0,0,0
75110M56R20R3F,03/01/2026,0,0,0,0
75110M56R20R3F,04/01/2026,0,0,0,0
75110M62S10R3F,01/01/2026,0,0,0,0
75110M62S10R3F,02/01/2026,0,0,0,0
75110M62S10R3F,03/01/2026,0,0,0,0
75110M62S10R3F,04/01/2026,0,0,0,0
75110M68K11S01,01/01/2026,0,0,0,0
75110M68K11S01,02/01/2026,0,0,0,0
75110M68K11S01,03/01/2026,0,0,0,0
75110M68K11S01,04/01/2026,0,0,0,0
75110M68P43R3F,01/01/2026,0,0,0,0
75110M68P43R3F,02/01/2026,0,0,0,0
75110M68P43R3F,03/01/2026,0,0,0,0
75110M68P43R3F,04/01/2026,0,0,0,0
75110M74T60R3F,01/01/2026,5,5,5,5
75110M74T60R3F,02/01/2026,2,4,5,2
75110M74T60R3F,03/01/2026,6,6,5,6
75110M74T60R3F,04/01/2026,5,5,5,5
75110M76T60R3F,01/01/2026,1,1,1,1
75110M76T60R3F,02/01/2026,0,0,0,0
75110M76T60R3F,03/01/2026,2,2,3,2
75110M76T60R3F,04/01/2026,0,0,0,0
75110M81R50R3F,01/01/2026,0,0,0,0
75110M81R50R3F,02/01/2026,0,0,0,0
75110M81R50R3F,03/01/2026,0,0,0,0
75110M81R50R3F,04/01/2026,0,0,0,0
75115M55T00000,03/01/2026,205,228,180,126
75115M55T00000,04/01/2026,20,11,3,18
75115M56R00000,01/01/2026,0,0,0,0
75115M56R00000,02/01/2026,0,0,0,0
75115M56R00000,03/01/2026,0,0,0,0
75115M56R00000,04/01/2026,0,0,0,0
75116M55T00000,03/01/2026,205,228,180,126
75116M55T00000,04/01/2026,20,11,3,18
7513052R10R3F,01/01/2026,1,1,1,1
7513052R10R3F,02/01/2026,0,0,0,0
7513052R10R3F,03/01/2026,1,1,1,1
7513052R10R3F,04/01/2026,1,1,1,1
7513054P00R3F,01/01/2026,0,1,1,1
7513054P00R3F,02/01/2026,0,0,0,0
7513054P00R3F,03/01/2026,0,0,0,0
7513054P00R3F,04/01/2026,0,0,0,0
7513061M01R3F,01/01/2026,0,0,0,0
7513061M01R3F,02/01/2026,0,0,0,0
7513061M01R3F,03/01/2026,0,0,0,0
7513061M01R3F,04/01/2026,0,0,0,0
7513071L10R3F,01/01/2026,0,0,0,0
7513071L10R3F,02/01/2026,0,0,0,0
7513071L10R3F,03/01/2026,0,0,0,0
7513071L10R3F,04/01/2026,0,0,0,0
7513079P10R3F,01/01/2026,0,0,0,0
7513079P10R3F,02/01/2026,0,0,0,0
7513079P10R3F,03/01/2026,0,0,0,0
7513079P10R3F,04/01/2026,0,1,1,1
75130M53T10R3F,01/01/2026,0,1,1,0
75130M53T10R3F,02/01/2026,0,0,0,0
75130M53T10R3F,03/01/2026,0,0,0,0
75130M53T10R3F,04/01/2026,0,0,0,0
75130M55R10R3F,01/01/2026,1,1,1,1
75130M55R10R3F,02/01/2026,0,0,0,0
75130M55R10R3F,03/01/2026,0,1,1,1
75130M55R10R3F,04/01/2026,0,0,0,0
75130M56R10R3F,01/01/2026,2,2,2,2
75130M56R10R3F,02/01/2026,0,0,0,0
75130M56R10R3F,03/01/2026,2,2,2,2
75130M56R10R3F,04/01/2026,3,2,2,3
75130M62S30R3F,01/01/2026,0,0,0,0
75130M62S30R3F,02/01/2026,1,1,1,1
75130M62S30R3F,03/01/2026,0,0,0,0
75130M62S30R3F,04/01/2026,1,1,1,1
75130M68K20R3F,01/01/2026,0,0,0,0
75130M68K20R3F,02/01/2026,0,0,0,0
75130M68K20R3F,03/01/2026,0,0,0,0
75130M68K20R3F,04/01/2026,0,0,0,0
75130M68P20R3F,01/01/2026,7,7,5,7
75130M68P20R3F,02/01/2026,4,4,4,4
75130M68P20R3F,03/01/2026,5,5,4,5
75130M68P20R3F,04/01/2026,2,3,4,2
75130M72P00R3F,01/01/2026,0,0,0,0
75130M72P00R3F,02/01/2026,0,0,0,0
75130M72P00R3F,03/01/2026,0,0,0,0
75130M72P00R3F,04/01/2026,0,0,0,0
75130M72P10R3F,01/01/2026,0,0,0,0
75130M72P10R3F,02/01/2026,0,0,0,0
75130M72P10R3F,03/01/2026,0,0,0,0
75130M72P10R3F,04/01/2026,0,0,0,0
75130M74L20R3F,01/01/2026,0,0,0,0
75130M74L20R3F,02/01/2026,0,1,1,1
75130M74L20R3F,03/01/2026,0,0,0,0
75130M74L20R3F,04/01/2026,0,0,0,0
75130M74L30R3F,01/01/2026,0,0,0,0
75130M74L30R3F,02/01/2026,0,0,0,0
75130M74L30R3F,03/01/2026,0,0,0,0
75130M74L30R3F,04/01/2026,0,0,0,0
75130M74T00R3F,01/01/2026,1,1,1,1
75130M74T00R3F,02/01/2026,1,1,1,1
75130M74T00R3F,03/01/2026,1,1,1,1
75130M74T00R3F,04/01/2026,1,1,1,1
75130M79M00R3F,01/01/2026,0,0,0,0
75130M79M00R3F,02/01/2026,0,0,0,0
75130M79M00R3F,03/01/2026,0,0,0,0
75130M79M00R3F,04/01/2026,0,0,0,0
75130M81R10R3F,01/01/2026,0,0,0,0
75130M81R10R3F,02/01/2026,0,0,0,0
75130M81R10R3F,03/01/2026,0,0,0,0
75130M81R10R3F,04/01/2026,0,0,0,0
75139M70F005PK,01/01/2026,0,0,0,0
75139M70F005PK,02/01/2026,0,0,0,0
75139M70F005PK,03/01/2026,0,0,0,0
75139M70F005PK,04/01/2026,80,97,120,56
7514560K00P4Z,01/01/2026,0,0,0,0
7514560K00P4Z,02/01/2026,0,0,0,0
7514560K00P4Z,03/01/2026,0,0,0,0
7514560K00P4Z,04/01/2026,0,0,0,0
75220M53M40000,01/01/2026,0,0,0,0
75220M53M40000,02/01/2026,0,0,0,0
75220M53M40000,03/01/2026,0,0,0,0
75220M53M40000,04/01/2026,0,0,0,0
75252M79G00000,01/01/2026,0,0,0,0
75252M79G00000,02/01/2026,0,0,0,0
75252M79G00000,03/01/2026,0,0,0,0
75252M79G00000,04/01/2026,0,0,0,0
7527065J01000,01/01/2026,0,0,0,0
7527065J01000,02/01/2026,0,0,0,0
7527065J01000,03/01/2026,0,0,0,0
7527065J01000,04/01/2026,0,0,0,0
75430M76M00000,01/01/2026,0,0,0,0
75430M76M00000,02/01/2026,1,1,1,1
75430M76M00000,03/01/2026,0,0,0,0
75430M76M00000,04/01/2026,0,0,0,0
7543164L00000,01/01/2026,0,0,0,0
7543164L00000,02/01/2026,0,0,0,0
7543164L00000,03/01/2026,0,0,0,0
7543164L00000,04/01/2026,0,0,0,0
7543562R00000,01/01/2026,0,1,1,1
7543562R00000,02/01/2026,0,0,0,0
7543562R00000,03/01/2026,0,0,0,0
7543562R00000,04/01/2026,0,0,0,0
7544077R00R3F,01/01/2026,0,0,0,0
7544077R00R3F,02/01/2026,0,0,0,0
7544077R00R3F,03/01/2026,0,0,0,0
7544077R00R3F,04/01/2026,0,0,0,0
75440M53M01R3F,01/01/2026,0,0,0,0
75440M53M01R3F,02/01/2026,0,0,0,0
75440M53M01R3F,03/01/2026,0,0,0,0
75440M53M01R3F,04/01/2026,0,0,0,0
75440M53M01S01,01/01/2026,0,0,0,0
75440M53M01S01,02/01/2026,0,1,1,0
75440M53M01S01,03/01/2026,0,0,0,0
75440M53M01S01,04/01/2026,0,0,0,0
75440M67P00S01,01/01/2026,0,0,0,0
75440M67P00S01,02/01/2026,0,0,0,0
75440M67P00S01,03/01/2026,0,0,0,0
75440M67P00S01,04/01/2026,0,0,0,0
75440M76M10R3F,01/01/2026,0,0,0,0
75440M76M10R3F,02/01/2026,0,0,0,0
75440M76M10R3F,03/01/2026,0,0,0,0
75440M76M10R3F,04/01/2026,0,0,0,0
7545062R00000,01/01/2026,0,0,0,0
7545062R00000,02/01/2026,0,0,0,0
7545062R00000,03/01/2026,0,0,0,0
7545062R00000,04/01/2026,0,0,0,0
7545070P00000,01/01/2026,0,0,0,0
7545070P00000,02/01/2026,0,0,0,0
7545070P00000,03/01/2026,0,0,0,0
7545070P00000,04/01/2026,2,2,1,2
7545080J00000,01/01/2026,0,0,0,0
7545080J00000,02/01/2026,0,0,0,0
7545080J00000,03/01/2026,0,0,0,0
7545080J00000,04/01/2026,0,0,0,0
75450M55R00000,01/01/2026,0,0,0,0
75450M55R00000,02/01/2026,0,0,0,0
75450M55R00000,03/01/2026,0,0,0,0
75450M55R00000,04/01/2026,0,0,0,0
75450M68P00000,01/01/2026,0,0,0,0
75450M68P00000,02/01/2026,0,0,0,0
75450M68P00000,03/01/2026,1,1,1,1
75450M68P00000,04/01/2026,0,0,0,0
75450M68P20000,01/01/2026,9,8,8,8
75450M68P20000,02/01/2026,9,8,8,9
75450M68P20000,03/01/2026,7,7,8,7
75450M68P20000,04/01/2026,8,8,6,6
75450M76T00000,01/01/2026,0,0,0,0
75450M76T00000,02/01/2026,0,1,1,0
75450M76T00000,03/01/2026,0,0,0,0
75450M76T00000,04/01/2026,1,1,2,1
7545579M00000,01/01/2026,0,0,0,0
7545579M00000,02/01/2026,0,0,0,0
7545579M00000,03/01/2026,0,0,0,0
7545579M00000,04/01/2026,0,0,0,0
7546054P00GMY,01/01/2026,0,0,0,0
7546054P00GMY,02/01/2026,0,0,0,0
7546054P00GMY,03/01/2026,0,0,0,0
7546054P00GMY,04/01/2026,0,0,0,0
7546061M00GMY,01/01/2026,0,0,0,0
7546061M00GMY,02/01/2026,0,0,0,0
7546061M00GMY,03/01/2026,0,0,0,0
7546061M00GMY,04/01/2026,0,0,0,0
7546071L00R3F,01/01/2026,0,0,0,0
7546071L00R3F,02/01/2026,0,0,0,0
7546071L00R3F,03/01/2026,0,0,0,0
7546071L00R3F,04/01/2026,0,0,0,0
75460M68P00R3F,01/01/2026,0,0,0,0
75460M68P00R3F,02/01/2026,0,0,0,0
75460M68P00R3F,03/01/2026,0,0,0,0
75460M68P00R3F,04/01/2026,0,0,0,0
7546375J11000,01/01/2026,0,0,0,0
7546375J11000,02/01/2026,0,0,0,0
7546375J11000,03/01/2026,0,0,0,0
7546375J11000,04/01/2026,0,0,0,0
75463M67L00000,01/01/2026,2,2,1,2
75463M67L00000,02/01/2026,1,2,2,2
75463M67L00000,03/01/2026,0,0,0,0
75463M67L00000,04/01/2026,2,2,2,2
75463M75J00000,01/01/2026,0,1,1,0
75463M75J00000,02/01/2026,0,0,0,0
75463M75J00000,03/01/2026,0,0,0,0
75463M75J00000,04/01/2026,0,0,0,0
75463M79G00000,01/01/2026,0,0,0,0
75463M79G00000,02/01/2026,0,0,0,0
75463M79G00000,03/01/2026,0,0,0,0
75463M79G00000,04/01/2026,0,0,0,0
7547078M00000,01/01/2026,0,0,0,0
7547078M00000,02/01/2026,0,0,0,0
7547078M00000,03/01/2026,0,0,0,0
7547078M00000,04/01/2026,0,0,0,0
75470M79M00000,01/01/2026,0,0,0,0
75470M79M00000,02/01/2026,0,0,0,0
75470M79M00000,03/01/2026,0,1,1,0
75470M79M00000,04/01/2026,0,0,0,0
7547173R00R3F,01/01/2026,0,0,0,0
7547173R00R3F,02/01/2026,0,0,0,0
7547173R00R3F,03/01/2026,0,0,0,0
7547173R00R3F,04/01/2026,0,0,0,0
75471M62S00000,01/01/2026,0,1,1,0
75471M62S00000,02/01/2026,0,0,0,0
75471M62S00000,03/01/2026,0,0,0,0
75471M62S00000,04/01/2026,0,0,0,0
75471M69R00000,01/01/2026,0,0,0,0
75471M69R00000,02/01/2026,0,1,1,0
75471M69R00000,03/01/2026,0,0,0,0
75471M69R00000,04/01/2026,0,0,0,0
75471M75J00000,01/01/2026,0,1,1,0
75471M75J00000,02/01/2026,0,0,0,0
75471M75J00000,03/01/2026,0,0,0,0
75471M75J00000,04/01/2026,0,0,0,0
7548161M00000,01/01/2026,0,0,0,0
7548161M00000,02/01/2026,0,0,0,0
7548161M00000,03/01/2026,0,0,0,0
7548161M00000,04/01/2026,0,0,0,0
7548252R10000,01/01/2026,0,1,1,0
7548252R10000,02/01/2026,0,0,0,0
7548252R10000,03/01/2026,0,0,0,0
7548252R10000,04/01/2026,0,0,0,0
7551156K00000,01/01/2026,0,1,1,1
7551156K00000,02/01/2026,0,0,0,0
7551156K00000,03/01/2026,0,0,0,0
7551156K00000,04/01/2026,0,0,0,0
7551157K00000,01/01/2026,0,0,0,0
7551157K00000,02/01/2026,0,0,0,0
7551157K00000,03/01/2026,0,0,0,0
7551157K00000,04/01/2026,0,0,0,0
7551171L00000,01/01/2026,1,1,1,1
7551171L00000,02/01/2026,1,1,1,1
7551171L00000,03/01/2026,0,0,0,0
7551171L00000,04/01/2026,0,0,0,0
75511M74L00000,01/01/2026,2,2,2,3
75511M74L00000,02/01/2026,3,2,2,3
75511M74L00000,03/01/2026,1,2,1,1
75511M74L00000,04/01/2026,0,0,2,1
75511M75L00000,01/01/2026,0,0,0,0
75511M75L00000,02/01/2026,0,0,0,0
75511M75L00000,03/01/2026,0,1,1,0
75511M75L00000,04/01/2026,0,1,1,0
7552157K00000,01/01/2026,0,0,0,0
7552157K00000,02/01/2026,0,0,0,0
7552157K00000,03/01/2026,0,0,0,0
7552157K00000,04/01/2026,0,0,0,0
7552164J00000,01/01/2026,0,0,0,0
7552164J00000,02/01/2026,0,0,0,0
7552164J00000,03/01/2026,0,0,0,0
7552164J00000,04/01/2026,0,1,1,1
7552165J00000,01/01/2026,0,0,0,0
7552165J00000,02/01/2026,0,0,0,0
7552165J00000,03/01/2026,0,1,1,1
7552165J00000,04/01/2026,0,1,1,1
7552171L00000,01/01/2026,1,1,1,1
7552171L00000,02/01/2026,0,0,0,0
7552171L00000,03/01/2026,0,0,0,0
7552171L00000,04/01/2026,1,1,1,1
7552175K00000,01/01/2026,0,0,0,0
7552175K00000,02/01/2026,0,0,0,0
7552175K00000,03/01/2026,0,0,0,0
7552175K00000,04/01/2026,0,0,0,0
7552180J00000,01/01/2026,0,0,0,0
7552180J00000,02/01/2026,0,0,0,0
7552180J00000,03/01/2026,0,0,0,0
7552180J00000,04/01/2026,0,0,0,0
75521M74L00000,01/01/2026,1,1,2,1
75521M74L00000,02/01/2026,2,2,2,3
75521M74L00000,03/01/2026,2,2,2,3
75521M74L00000,04/01/2026,1,2,2,1
75521M75L00000,01/01/2026,0,0,0,0
75521M75L00000,02/01/2026,0,0,0,0
75521M75L00000,03/01/2026,0,1,1,0
75521M75L00000,04/01/2026,0,0,0,0
7553164J00000,01/01/2026,0,0,0,0
7553164J00000,02/01/2026,1,1,1,1
7553164J00000,03/01/2026,1,1,1,1
7553164J00000,04/01/2026,0,0,0,0
7553165J01000,01/01/2026,0,0,0,0
7553165J01000,02/01/2026,0,0,0,0
7553165J01000,03/01/2026,1,1,1,1
7553165J01000,04/01/2026,0,0,0,0
7555157L00000,01/01/2026,0,0,0,0
7555157L00000,02/01/2026,0,0,0,0
7555157L00000,03/01/2026,0,0,0,0
7555157L00000,04/01/2026,0,0,0,0
75551M68K00000,01/01/2026,1,1,2,1
75551M68K00000,02/01/2026,0,0,0,0
75551M68K00000,03/01/2026,0,0,0,0
75551M68K00000,04/01/2026,0,0,0,0
75561M68K00000,01/01/2026,1,1,2,1
75561M68K00000,02/01/2026,0,0,0,0
75561M68K00000,03/01/2026,0,0,0,0
75561M68K00000,04/01/2026,0,0,0,0
7556254G50000,01/01/2026,0,1,1,0
7556254G50000,02/01/2026,0,0,0,0
7556254G50000,03/01/2026,0,0,0,0
7556254G50000,04/01/2026,0,0,0,0
75581M53M00000,01/01/2026,0,0,0,0
75581M53M00000,02/01/2026,0,0,0,0
75581M53M00000,03/01/2026,0,0,0,0
75581M53M00000,04/01/2026,0,0,0,0
75581M67P00000,01/01/2026,0,1,1,0
75581M67P00000,02/01/2026,0,0,0,0
75581M67P00000,03/01/2026,0,1,1,0
75581M67P00000,04/01/2026,0,0,0,0
75591M53M00000,01/01/2026,0,0,0,0
75591M53M00000,02/01/2026,0,0,0,0
75591M53M00000,03/01/2026,0,0,0,0
75591M53M00000,04/01/2026,0,0,0,0
75591M67P00000,01/01/2026,0,0,0,0
75591M67P00000,02/01/2026,0,1,1,0
75591M67P00000,03/01/2026,0,0,0,0
75591M67P00000,04/01/2026,0,0,0,0
75591M68P00000,01/01/2026,0,0,0,0
75591M68P00000,02/01/2026,0,1,1,0
75591M68P00000,03/01/2026,0,0,0,0
75591M68P00000,04/01/2026,0,0,0,0
7562177K00000,01/01/2026,0,0,0,0
7562177K00000,02/01/2026,0,0,0,0
7562177K00000,03/01/2026,0,0,0,0
7562177K00000,04/01/2026,0,0,0,0
7567165J00000,01/01/2026,0,0,0,0
7567165J00000,02/01/2026,0,0,0,0
7567165J00000,03/01/2026,0,0,0,0
7567165J00000,04/01/2026,0,1,1,1
75810M67P00PZR,01/01/2026,0,0,0,0
75810M67P00PZR,02/01/2026,0,0,0,0
75810M67P00PZR,03/01/2026,0,0,0,0
75810M67P00PZR,04/01/2026,0,0,0,0
75810M67P10PBL,01/01/2026,0,0,0,0
75810M67P10PBL,02/01/2026,0,0,0,0
75810M67P10PBL,03/01/2026,0,0,0,0
75810M67P10PBL,04/01/2026,0,0,0,0
7581154P21QMC,01/01/2026,0,0,0,0
7581154P21QMC,02/01/2026,0,0,0,0
7581154P21QMC,03/01/2026,0,0,0,0
7581154P21QMC,04/01/2026,0,0,0,0
7581154P31ZML,01/01/2026,0,0,0,0
7581154P31ZML,02/01/2026,0,0,0,0
7581154P31ZML,03/01/2026,0,0,0,0
7581154P31ZML,04/01/2026,0,0,0,0
7581177R105PK,01/01/2026,0,0,0,0
7581177R105PK,02/01/2026,0,0,0,0
7581177R105PK,03/01/2026,0,0,0,0
7581177R105PK,04/01/2026,0,0,0,0
75811M75T005PK,01/01/2026,0,0,0,0
75811M75T005PK,02/01/2026,0,0,0,0
75811M75T005PK,03/01/2026,0,0,0,0
75811M75T005PK,04/01/2026,0,0,0,0
75811M76M005PK,01/01/2026,0,0,0,0
75811M76M005PK,02/01/2026,0,0,0,0
75811M76M005PK,03/01/2026,0,0,0,0
75811M76M005PK,04/01/2026,0,0,0,0
75812M67P00PBL,01/01/2026,0,0,0,0
75812M67P00PBL,02/01/2026,0,0,0,0
75812M67P00PBL,03/01/2026,0,0,0,0
75812M67P00PBL,04/01/2026,0,0,0,0
7582065D00T01,01/01/2026,0,0,0,0
7582065D00T01,02/01/2026,0,0,0,0
7582065D00T01,03/01/2026,0,0,0,0
7582065D00T01,04/01/2026,0,0,0,0
75821M68P105PK,01/01/2026,0,0,0,0
75821M68P105PK,02/01/2026,0,0,0,0
75821M68P105PK,03/01/2026,0,0,0,0
75821M68P105PK,04/01/2026,0,0,0,0
75830M74T10E5B,01/01/2026,0,0,0,0
75830M74T10E5B,02/01/2026,0,0,0,0
75830M74T10E5B,03/01/2026,0,0,0,0
75830M74T10E5B,04/01/2026,0,1,1,1
75830M75T505PK,01/01/2026,0,0,0,0
75830M75T505PK,02/01/2026,0,0,0,0
75830M75T505PK,03/01/2026,0,0,0,0
75830M75T505PK,04/01/2026,0,0,0,0
7583152R505PK,01/01/2026,0,0,0,0
7583152R505PK,02/01/2026,0,0,0,0
7583152R505PK,03/01/2026,0,0,0,0
7583152R505PK,04/01/2026,0,0,0,0
75831M56R505PK,01/01/2026,0,0,0,0
75831M56R505PK,02/01/2026,0,0,0,0
75831M56R505PK,03/01/2026,0,0,0,0
75831M56R505PK,04/01/2026,0,0,0,0
75832M55T10PSG,01/01/2026,0,0,0,0
75832M55T10PSG,02/01/2026,0,0,0,0
75832M55T10PSG,03/01/2026,0,0,0,0
75832M55T10PSG,04/01/2026,0,0,0,0
75840M68P105PK,01/01/2026,0,0,0,0
75840M68P105PK,02/01/2026,0,0,0,0
75840M68P105PK,03/01/2026,0,0,0,0
75840M68P105PK,04/01/2026,0,0,0,0
75840M75T505PK,01/01/2026,0,0,0,0
75840M75T505PK,02/01/2026,0,0,0,0
75840M75T505PK,03/01/2026,0,0,0,0
75840M75T505PK,04/01/2026,0,0,0,0
7584152R505PK,01/01/2026,0,0,0,0
7584152R505PK,02/01/2026,0,0,0,0
7584152R505PK,03/01/2026,0,0,0,0
7584152R505PK,04/01/2026,0,0,0,0
7584152R605PK,01/01/2026,0,0,0,0
7584152R605PK,02/01/2026,0,0,0,0
7584152R605PK,03/01/2026,0,0,0,0
7584152R605PK,04/01/2026,0,0,0,0
75842M68P005PK,01/01/2026,0,0,0,0
75842M68P005PK,02/01/2026,0,0,0,0
75842M68P005PK,03/01/2026,0,0,0,0
75842M68P005PK,04/01/2026,0,0,0,0
7585073R105PK,01/01/2026,0,0,0,0
7585073R105PK,02/01/2026,0,0,0,0
7585073R105PK,03/01/2026,0,0,0,0
7585073R105PK,04/01/2026,0,0,0,0
75851M56R005PK,01/01/2026,0,1,1,0
75851M56R005PK,02/01/2026,0,0,0,0
75851M56R005PK,03/01/2026,0,0,0,0
75851M56R005PK,04/01/2026,0,0,0,0
7586054P005PK,01/01/2026,0,0,0,0
7586054P005PK,02/01/2026,0,0,0,0
7586054P005PK,03/01/2026,0,0,0,0
7586054P005PK,04/01/2026,0,0,0,0
7586152R00ZPR,01/01/2026,0,0,0,0
7586152R00ZPR,02/01/2026,0,0,0,0
7586152R00ZPR,03/01/2026,0,0,0,0
7586152R00ZPR,04/01/2026,0,0,0,0
75861M68P10ZML,01/01/2026,0,0,0,0
75861M68P10ZML,02/01/2026,0,0,0,0
75861M68P10ZML,03/01/2026,0,0,0,0
75861M68P10ZML,04/01/2026,0,0,0,0
75862M68P10ZML,01/01/2026,0,0,0,0
75862M68P10ZML,02/01/2026,0,1,1,0
75862M68P10ZML,03/01/2026,0,0,0,0
75862M68P10ZML,04/01/2026,0,0,0,0
75871M67P00PZR,01/01/2026,0,0,0,0
75871M67P00PZR,02/01/2026,0,0,0,0
75871M67P00PZR,03/01/2026,0,0,0,0
75871M67P00PZR,04/01/2026,0,0,0,0
7592065J105PK,01/01/2026,0,0,0,0
7592065J105PK,02/01/2026,0,0,0,0
7592065J105PK,03/01/2026,0,0,0,0
7592065J105PK,04/01/2026,0,0,0,0
7594165J00000,01/01/2026,0,0,0,0
7594165J00000,02/01/2026,0,0,0,0
7594165J00000,03/01/2026,0,0,0,0
7594165J00000,04/01/2026,0,0,0,0
7611061M006GS,01/01/2026,0,0,0,0
7611061M006GS,02/01/2026,0,0,0,0
7611061M006GS,03/01/2026,0,0,0,0
7611061M006GS,04/01/2026,0,0,0,0
76110M53T006GS,01/01/2026,0,0,0,0
76110M53T006GS,02/01/2026,0,0,0,0
76110M53T006GS,03/01/2026,0,0,0,0
76110M53T006GS,04/01/2026,0,0,0,0
7612052R006GS,04/01/2026,0,1,1,1
76120M62S006GS,01/01/2026,0,0,0,0
76120M62S006GS,02/01/2026,0,0,0,0
76120M62S006GS,03/01/2026,0,0,0,0
76120M62S006GS,04/01/2026,0,0,0,0
7613052R105PK,01/01/2026,0,0,0,0
7613052R105PK,02/01/2026,0,0,0,0
7613052R105PK,03/01/2026,0,0,0,0
7613052R105PK,04/01/2026,0,0,0,0
76130M68P115PK,01/01/2026,0,0,0,0
76130M68P115PK,02/01/2026,0,0,0,0
76130M68P115PK,03/01/2026,0,0,0,0
76130M68P115PK,04/01/2026,0,0,0,0
76131M81R505PK,01/01/2026,0,0,0,0
76131M81R505PK,02/01/2026,0,0,0,0
76131M81R505PK,03/01/2026,0,0,0,0
76131M81R505PK,04/01/2026,0,0,0,0
7614052R105PK,01/01/2026,0,0,0,0
7614052R105PK,02/01/2026,0,0,0,0
7614052R105PK,03/01/2026,0,0,0,0
7614052R105PK,04/01/2026,0,0,0,0
7614061M005PK,01/01/2026,0,0,0,0
7614061M005PK,02/01/2026,0,0,0,0
7614061M005PK,03/01/2026,0,0,0,0
7614061M005PK,04/01/2026,0,0,0,0
7614064J005PK,01/01/2026,0,0,0,0
7614064J005PK,02/01/2026,0,0,0,0
7614064J005PK,03/01/2026,0,0,0,0
7614064J005PK,04/01/2026,0,0,0,0
76140M56R115PK,01/01/2026,0,0,0,0
76140M56R115PK,02/01/2026,0,1,1,0
76140M56R115PK,03/01/2026,0,0,0,0
76140M56R115PK,04/01/2026,0,0,0,0
76140M68P115PK,01/01/2026,0,0,0,0
76140M68P115PK,02/01/2026,0,1,1,0
76140M68P115PK,03/01/2026,0,0,0,0
76140M68P115PK,04/01/2026,0,0,0,0
76141M53M016GS,01/01/2026,0,0,0,0
76141M53M016GS,02/01/2026,0,0,0,0
76141M53M016GS,03/01/2026,0,0,0,0
76141M53M016GS,04/01/2026,0,0,0,0
76141M81R005PK,01/01/2026,0,0,0,0
76141M81R005PK,02/01/2026,0,0,0,0
76141M81R005PK,03/01/2026,0,0,0,0
76141M81R005PK,04/01/2026,0,0,0,0
7615152R005PK,01/01/2026,0,0,0,0
7615152R005PK,02/01/2026,0,0,0,0
7615152R005PK,03/01/2026,0,0,0,0
7615152R005PK,04/01/2026,0,0,0,0
7615161M005PK,01/01/2026,0,0,0,0
7615161M005PK,02/01/2026,0,0,0,0
7615161M005PK,03/01/2026,0,0,0,0
7615161M005PK,04/01/2026,0,0,0,0
7615181A01P4Z,01/01/2026,1,1,1,1
7615181A01P4Z,02/01/2026,0,0,0,0
7615181A01P4Z,03/01/2026,0,0,0,0
7615181A01P4Z,04/01/2026,0,0,0,0
7615181A01T01,01/01/2026,0,0,0,0
7615181A01T01,02/01/2026,0,0,0,0
7615181A01T01,03/01/2026,0,0,0,0
7615181A01T01,04/01/2026,0,0,0,0
76151M55T005PK,01/01/2026,0,1,1,0
76151M55T005PK,02/01/2026,0,0,0,0
76151M55T005PK,03/01/2026,0,0,0,0
76151M55T005PK,04/01/2026,0,1,1,0
76151M61M005PK,02/01/2026,0,1,1,0
76151M61M005PK,03/01/2026,0,0,0,0
76151M61M005PK,04/01/2026,0,0,0,0
76151M62S005PK,01/01/2026,0,1,1,0
76151M62S005PK,02/01/2026,0,0,0,0
76151M62S005PK,03/01/2026,0,0,0,0
76151M62S005PK,04/01/2026,0,0,0,0
76151M66R005PK,01/01/2026,0,0,0,0
76151M66R005PK,02/01/2026,0,0,0,0
76151M66R005PK,03/01/2026,0,0,0,0
76151M66R005PK,04/01/2026,0,0,0,0
76151M68P015PK,01/01/2026,2,2,1,2
76151M68P015PK,02/01/2026,0,0,0,0
76151M68P015PK,03/01/2026,0,0,0,0
76151M68P015PK,04/01/2026,2,2,1,2
7615263J00P4Z,01/01/2026,0,0,0,0
7615263J00P4Z,02/01/2026,1,1,2,1
7615263J00P4Z,03/01/2026,0,0,0,0
7615263J00P4Z,04/01/2026,1,1,2,1
76158M74L00000,01/01/2026,0,1,1,0
76158M74L00000,02/01/2026,0,0,0,0
76158M74L00000,03/01/2026,0,0,0,0
76158M74L00000,04/01/2026,0,0,0,0
76160M74L10V6N,01/01/2026,0,0,0,0
76160M74L10V6N,02/01/2026,0,0,0,0
76160M74L10V6N,03/01/2026,0,0,0,0
76160M74L10V6N,04/01/2026,0,0,0,0
76160M80T005PK,01/01/2026,0,0,0,0
76160M80T005PK,02/01/2026,0,0,0,0
