trial_id,recipe,candidate_id,architecture,training_scope,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,abs_bias
pooled_transfer__recent_18__w48,classical__s1.00,pooled_transfer__recent_18__w48__classical__s1.00,classical,pooled_transfer,35,35,0,5,12,123.59467455621302,193.03571428571428,0.7415680473372782,141.08841460063422,278.0,551.3210306850012,98.31691751259038,98.31691751259038
pooled_transfer__hurdle_d2_full_log__w36,soft__p0.50__t0.00__s1.50__none__b0.00,pooled_transfer__hurdle_d2_full_log__w36__soft__p0.50__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,1,4,14,118.01059035411272,170.1380659419379,0.6506813778516976,118.78771128844238,278.0,481.0045903179637,73.02323392732507,73.02323392732507
pooled_transfer__hurdle_d2_full_log__w48,soft__p0.50__t0.00__s1.50__none__b0.00,pooled_transfer__hurdle_d2_full_log__w48__soft__p0.50__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,1,4,14,118.01059035411272,170.1380659419379,0.6506813778516976,118.78771128844238,278.0,481.0045903179637,73.02323392732507,73.02323392732507
c_only__tsb_a0.20_b0.10__w36,classical__s1.00,c_only__tsb_a0.20_b0.10__w36__classical__s1.00,classical,c_only,35,35,1,4,14,118.96698115034931,149.18438451188348,0.629908061240949,126.3469024845226,278.0,501.76277292685137,80.49020608879545,80.49020608879545
c_only__tsb_a0.20_b0.10__w48,classical__s1.00,c_only__tsb_a0.20_b0.10__w48__classical__s1.00,classical,c_only,35,35,1,4,14,118.96698115034931,149.18438451188348,0.629908061240949,126.3469024845226,278.0,501.76277292685137,80.49020608879545,80.49020608879545
pooled_transfer__tsb_a0.20_b0.10__w36,classical__s1.00,pooled_transfer__tsb_a0.20_b0.10__w36__classical__s1.00,classical,pooled_transfer,35,35,1,4,14,118.96698115034931,149.18438451188348,0.629908061240949,126.3469024845226,278.0,501.76277292685137,80.49020608879545,80.49020608879545
pooled_transfer__tsb_a0.20_b0.10__w48,classical__s1.00,pooled_transfer__tsb_a0.20_b0.10__w48__classical__s1.00,classical,pooled_transfer,35,35,1,4,14,118.96698115034931,149.18438451188348,0.629908061240949,126.3469024845226,278.0,501.76277292685137,80.49020608879545,80.49020608879545
c_only__tsb_a0.20_b0.05__w36,classical__s1.00,c_only__tsb_a0.20_b0.05__w36__classical__s1.00,classical,c_only,35,35,1,4,13,122.30636595097995,166.99789888458398,0.6424296726000717,131.91855744226524,278.0,524.5603183219749,88.69076198632192,88.69076198632192
c_only__tsb_a0.20_b0.05__w48,classical__s1.00,c_only__tsb_a0.20_b0.05__w48__classical__s1.00,classical,c_only,35,35,1,4,13,122.30636595097995,166.99789888458398,0.6424296726000717,131.91855744226524,278.0,524.5603183219749,88.69076198632192,88.69076198632192
pooled_transfer__tsb_a0.20_b0.05__w36,classical__s1.00,pooled_transfer__tsb_a0.20_b0.05__w36__classical__s1.00,classical,pooled_transfer,35,35,1,4,13,122.30636595097995,166.99789888458398,0.6424296726000717,131.91855744226524,278.0,524.5603183219749,88.69076198632192,88.69076198632192
pooled_transfer__tsb_a0.20_b0.05__w48,classical__s1.00,pooled_transfer__tsb_a0.20_b0.05__w48__classical__s1.00,classical,pooled_transfer,35,35,1,4,13,122.30636595097995,166.99789888458398,0.6424296726000717,131.91855744226524,278.0,524.5603183219749,88.69076198632192,88.69076198632192
c_only__direct_d2_base_p135__w36,direct__p1.00__t0.00__s1.50__none__b0.00,c_only__direct_d2_base_p135__w36__direct__p1.00__t0.00__s1.50__none__b0.00,direct,c_only,35,35,0,4,16,110.97766594453292,150.7277468130702,0.6619435250759125,118.20803432048653,278.0,446.3466690927744,60.55635578876777,60.55635578876777
c_only__direct_d2_base_p135__w48,direct__p1.00__t0.00__s1.50__none__b0.00,c_only__direct_d2_base_p135__w48__direct__p1.00__t0.00__s1.50__none__b0.00,direct,c_only,35,35,0,4,16,110.97766594453292,150.7277468130702,0.6619435250759125,118.20803432048653,278.0,446.3466690927744,60.55635578876777,60.55635578876777
pooled_transfer__hurdle_d1_sqrt_log__w36,expected__p1.00__t0.00__s1.25__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w36__expected__p1.00__t0.00__s1.25__none__b0.00,hurdle,pooled_transfer,35,35,0,4,15,104.69942004604378,131.66799804309352,0.5199139172000837,110.54270336207382,278.0,445.1840554408208,60.13814943914418,60.13814943914418
pooled_transfer__hurdle_d1_sqrt_log__w48,expected__p1.00__t0.00__s1.25__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w48__expected__p1.00__t0.00__s1.25__none__b0.00,hurdle,pooled_transfer,35,35,0,4,15,104.69942004604378,131.66799804309352,0.5199139172000837,110.54270336207382,278.0,445.1840554408208,60.13814943914418,60.13814943914418
c_only__sba_a0.70__w36,classical__s1.50,c_only__sba_a0.70__w36__classical__s1.50,classical,c_only,35,35,0,4,13,118.01477779534392,134.11569549142587,0.5677232704568704,127.69114078908083,278.0,451.713266499728,62.48678651069352,62.48678651069352
c_only__sba_a0.70__w48,classical__s1.50,c_only__sba_a0.70__w48__classical__s1.50,classical,c_only,35,35,0,4,13,118.01477779534392,134.11569549142587,0.5677232704568704,127.69114078908083,278.0,451.713266499728,62.48678651069352,62.48678651069352
pooled_transfer__sba_a0.70__w36,classical__s1.50,pooled_transfer__sba_a0.70__w36__classical__s1.50,classical,pooled_transfer,35,35,0,4,13,118.01477779534392,134.11569549142587,0.5677232704568704,127.69114078908083,278.0,451.713266499728,62.48678651069352,62.48678651069352
pooled_transfer__sba_a0.70__w48,classical__s1.50,pooled_transfer__sba_a0.70__w48__classical__s1.50,classical,pooled_transfer,35,35,0,4,13,118.01477779534392,134.11569549142587,0.5677232704568704,127.69114078908083,278.0,451.713266499728,62.48678651069352,62.48678651069352
pooled_transfer__hurdle_d2_sqrt_log__w36,soft__p0.75__t0.00__s1.25__none__b0.00,pooled_transfer__hurdle_d2_sqrt_log__w36__soft__p0.75__t0.00__s1.25__none__b0.00,hurdle,pooled_transfer,35,35,0,4,12,118.84021751622527,163.1237666517115,0.605385618213757,121.47011135927674,278.0,482.2504177514927,73.47137329190386,73.47137329190386
pooled_transfer__hurdle_d2_sqrt_log__w48,soft__p0.75__t0.00__s1.25__none__b0.00,pooled_transfer__hurdle_d2_sqrt_log__w48__soft__p0.75__t0.00__s1.25__none__b0.00,hurdle,pooled_transfer,35,35,0,4,12,118.84021751622527,163.1237666517115,0.605385618213757,121.47011135927674,278.0,482.2504177514927,73.47137329190386,73.47137329190386
pooled_transfer__hurdle_d2_sqrt_log__w36,soft__p0.50__t0.00__s1.25__none__b0.00,pooled_transfer__hurdle_d2_sqrt_log__w36__soft__p0.50__t0.00__s1.25__none__b0.00,hurdle,pooled_transfer,35,35,0,4,11,121.08162420647841,185.31719121409597,0.6807700934597785,132.1098366051019,278.0,528.2609658036771,90.02193014520759,90.02193014520759
pooled_transfer__hurdle_d2_sqrt_log__w48,soft__p0.50__t0.00__s1.25__none__b0.00,pooled_transfer__hurdle_d2_sqrt_log__w48__soft__p0.50__t0.00__s1.25__none__b0.00,hurdle,pooled_transfer,35,35,0,4,11,121.08162420647841,185.31719121409597,0.6807700934597785,132.1098366051019,278.0,528.2609658036771,90.02193014520759,90.02193014520759
c_only__direct_d2_base_p135__w36,direct__p1.00__t0.00__s1.75__none__b0.00,c_only__direct_d2_base_p135__w36__direct__p1.00__t0.00__s1.75__none__b0.00,direct,c_only,35,35,0,4,11,130.04397634002896,182.595319673419,0.7354005742818117,135.69073944801477,278.0,520.7377806082368,87.31574842022906,87.31574842022906
c_only__direct_d2_base_p135__w48,direct__p1.00__t0.00__s1.75__none__b0.00,c_only__direct_d2_base_p135__w48__direct__p1.00__t0.00__s1.75__none__b0.00,direct,c_only,35,35,0,4,11,130.04397634002896,182.595319673419,0.7354005742818117,135.69073944801477,278.0,520.7377806082368,87.31574842022906,87.31574842022906
c_only__sba_a0.70__w36,classical__s1.75,c_only__sba_a0.70__w36__classical__s1.75,classical,c_only,35,35,0,4,10,135.06283478692342,158.41598057760405,0.7237473243049455,145.96583476410296,278.0,526.9988109163494,89.56791759580913,89.56791759580913
c_only__sba_a0.70__w48,classical__s1.75,c_only__sba_a0.70__w48__classical__s1.75,classical,c_only,35,35,0,4,10,135.06283478692342,158.41598057760405,0.7237473243049455,145.96583476410296,278.0,526.9988109163494,89.56791759580913,89.56791759580913
pooled_transfer__sba_a0.70__w36,classical__s1.75,pooled_transfer__sba_a0.70__w36__classical__s1.75,classical,pooled_transfer,35,35,0,4,10,135.06283478692342,158.41598057760405,0.7237473243049455,145.96583476410296,278.0,526.9988109163494,89.56791759580913,89.56791759580913
pooled_transfer__sba_a0.70__w48,classical__s1.75,pooled_transfer__sba_a0.70__w48__classical__s1.75,classical,pooled_transfer,35,35,0,4,10,135.06283478692342,158.41598057760405,0.7237473243049455,145.96583476410296,278.0,526.9988109163494,89.56791759580913,89.56791759580913
c_only__tsb_a0.40_b0.40__w36,classical__s1.00,c_only__tsb_a0.40_b0.40__w36__classical__s1.00,classical,c_only,35,35,2,3,15,102.9448344632,133.5408922891844,0.5576250496481486,115.45282101889376,278.0,398.77789068562413,43.44528441928926,43.44528441928926
c_only__tsb_a0.40_b0.40__w48,classical__s1.00,c_only__tsb_a0.40_b0.40__w48__classical__s1.00,classical,c_only,35,35,2,3,15,102.9448344632,133.5408922891844,0.5576250496481486,115.45282101889376,278.0,398.77789068562413,43.44528441928926,43.44528441928926
pooled_transfer__tsb_a0.40_b0.40__w36,classical__s1.00,pooled_transfer__tsb_a0.40_b0.40__w36__classical__s1.00,classical,pooled_transfer,35,35,2,3,15,102.9448344632,133.5408922891844,0.5576250496481486,115.45282101889376,278.0,398.77789068562413,43.44528441928926,43.44528441928926
pooled_transfer__tsb_a0.40_b0.40__w48,classical__s1.00,pooled_transfer__tsb_a0.40_b0.40__w48__classical__s1.00,classical,pooled_transfer,35,35,2,3,15,102.9448344632,133.5408922891844,0.5576250496481486,115.45282101889376,278.0,398.77789068562413,43.44528441928926,43.44528441928926
c_only__hurdle_d2_sqrt_log__w36,soft__p0.50__t0.00__s1.50__none__b0.00,c_only__hurdle_d2_sqrt_log__w36__soft__p0.50__t0.00__s1.50__none__b0.00,hurdle,c_only,35,35,2,3,12,147.6795651647213,203.54826734857704,0.7708838469054986,134.55517161148705,278.0,540.5436049783384,94.4401456756613,94.4401456756613
c_only__hurdle_d2_sqrt_log__w48,soft__p0.50__t0.00__s1.50__none__b0.00,c_only__hurdle_d2_sqrt_log__w48__soft__p0.50__t0.00__s1.50__none__b0.00,hurdle,c_only,35,35,2,3,12,147.6795651647213,203.54826734857704,0.7708838469054986,134.55517161148705,278.0,540.5436049783384,94.4401456756613,94.4401456756613
c_only__recent_3__w36,classical__s1.00,c_only__recent_3__w36__classical__s1.00,classical,c_only,35,35,1,3,13,100.0,136.66666666666669,0.5,116.18705035971223,278.0,365.0,31.294964028776977,31.294964028776977
c_only__recent_3__w48,classical__s1.00,c_only__recent_3__w48__classical__s1.00,classical,c_only,35,35,1,3,13,100.0,136.66666666666669,0.5,116.18705035971223,278.0,365.0,31.294964028776977,31.294964028776977
pooled_transfer__recent_3__w36,classical__s1.00,pooled_transfer__recent_3__w36__classical__s1.00,classical,pooled_transfer,35,35,1,3,13,100.0,136.66666666666669,0.5,116.18705035971223,278.0,365.0,31.294964028776977,31.294964028776977
pooled_transfer__recent_3__w48,classical__s1.00,pooled_transfer__recent_3__w48__classical__s1.00,classical,pooled_transfer,35,35,1,3,13,100.0,136.66666666666669,0.5,116.18705035971223,278.0,365.0,31.294964028776977,31.294964028776977
c_only__sba_a0.30__w36,classical__s1.25,c_only__sba_a0.30__w36__classical__s1.25,classical,c_only,35,35,1,3,13,115.63467584051716,164.447403240438,0.6292723559161691,136.59497013799722,278.0,526.4200376737214,89.35972578191416,89.35972578191416
c_only__sba_a0.30__w48,classical__s1.25,c_only__sba_a0.30__w48__classical__s1.25,classical,c_only,35,35,1,3,13,115.63467584051716,164.447403240438,0.6292723559161691,136.59497013799722,278.0,526.4200376737214,89.35972578191416,89.35972578191416
pooled_transfer__sba_a0.30__w36,classical__s1.25,pooled_transfer__sba_a0.30__w36__classical__s1.25,classical,pooled_transfer,35,35,1,3,13,115.63467584051716,164.447403240438,0.6292723559161691,136.59497013799722,278.0,526.4200376737214,89.35972578191416,89.35972578191416
pooled_transfer__sba_a0.30__w48,classical__s1.25,pooled_transfer__sba_a0.30__w48__classical__s1.25,classical,pooled_transfer,35,35,1,3,13,115.63467584051716,164.447403240438,0.6292723559161691,136.59497013799722,278.0,526.4200376737214,89.35972578191416,89.35972578191416
c_only__sba_a0.50__w36,classical__s1.50,c_only__sba_a0.50__w36__classical__s1.50,classical,c_only,35,35,1,3,10,126.65800273392846,156.28015673834443,0.7293146903370651,139.88453581459856,278.0,521.4469531466336,87.57084645562361,87.57084645562361
c_only__sba_a0.50__w48,classical__s1.50,c_only__sba_a0.50__w48__classical__s1.50,classical,c_only,35,35,1,3,10,126.65800273392846,156.28015673834443,0.7293146903370651,139.88453581459856,278.0,521.4469531466336,87.57084645562361,87.57084645562361
pooled_transfer__sba_a0.50__w36,classical__s1.50,pooled_transfer__sba_a0.50__w36__classical__s1.50,classical,pooled_transfer,35,35,1,3,10,126.65800273392846,156.28015673834443,0.7293146903370651,139.88453581459856,278.0,521.4469531466336,87.57084645562361,87.57084645562361
pooled_transfer__sba_a0.50__w48,classical__s1.50,pooled_transfer__sba_a0.50__w48__classical__s1.50,classical,pooled_transfer,35,35,1,3,10,126.65800273392846,156.28015673834443,0.7293146903370651,139.88453581459856,278.0,521.4469531466336,87.57084645562361,87.57084645562361
pooled_transfer__hurdle_d2_full_log__w36,hard__p1.00__t0.50__s1.00__none__b0.00,pooled_transfer__hurdle_d2_full_log__w36__hard__p1.00__t0.50__s1.00__none__b0.00,hurdle,pooled_transfer,35,35,0,3,26,89.6758755048116,100.78927645622608,0.448379377524058,92.38518937316849,278.0,86.0907816458331,-69.03209293315356,69.03209293315356
pooled_transfer__hurdle_d2_full_log__w48,hard__p1.00__t0.50__s1.00__none__b0.00,pooled_transfer__hurdle_d2_full_log__w48__hard__p1.00__t0.50__s1.00__none__b0.00,hurdle,pooled_transfer,35,35,0,3,26,89.6758755048116,100.78927645622608,0.448379377524058,92.38518937316849,278.0,86.0907816458331,-69.03209293315356,69.03209293315356
pooled_transfer__hurdle_d2_sqrt_log__w36,soft__p1.25__t0.00__s1.50__none__b0.00,pooled_transfer__hurdle_d2_sqrt_log__w36__soft__p1.25__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,0,3,12,117.19010887454967,169.49952691006598,0.6420416892955537,125.56962449509527,278.0,486.7935162981872,75.10558140222562,75.10558140222562
pooled_transfer__hurdle_d2_sqrt_log__w48,soft__p1.25__t0.00__s1.50__none__b0.00,pooled_transfer__hurdle_d2_sqrt_log__w48__soft__p1.25__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,0,3,12,117.19010887454967,169.49952691006598,0.6420416892955537,125.56962449509527,278.0,486.7935162981872,75.10558140222562,75.10558140222562
pooled_transfer__hurdle_d1_sqrt_log__w36,soft__p0.75__t0.00__s1.25__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w36__soft__p0.75__t0.00__s1.25__none__b0.00,hurdle,pooled_transfer,35,35,0,3,12,121.88407726850316,154.3019437770119,0.5963935906005876,121.16893513404729,278.0,489.9922728290808,76.25621324787078,76.25621324787078
pooled_transfer__hurdle_d1_sqrt_log__w48,soft__p0.75__t0.00__s1.25__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w48__soft__p0.75__t0.00__s1.25__none__b0.00,hurdle,pooled_transfer,35,35,0,3,12,121.88407726850316,154.3019437770119,0.5963935906005876,121.16893513404729,278.0,489.9922728290808,76.25621324787078,76.25621324787078
pooled_transfer__direct_d2_base_p135__w36,direct__p1.00__t0.00__s1.00__none__b0.00,pooled_transfer__direct_d2_base_p135__w36__direct__p1.00__t0.00__s1.00__none__b0.00,direct,pooled_transfer,35,35,0,3,11,123.46986021314349,189.57408219575882,0.7095223226045309,128.21846004012679,278.0,515.0026699304581,85.25275896779067,85.25275896779067
pooled_transfer__direct_d2_base_p135__w48,direct__p1.00__t0.00__s1.00__none__b0.00,pooled_transfer__direct_d2_base_p135__w48__direct__p1.00__t0.00__s1.00__none__b0.00,direct,pooled_transfer,35,35,0,3,11,123.46986021314349,189.57408219575882,0.7095223226045309,128.21846004012679,278.0,515.0026699304581,85.25275896779067,85.25275896779067
pooled_transfer__direct_d2_fast_p135__w36,direct__p1.00__t0.00__s1.00__none__b0.00,pooled_transfer__direct_d2_fast_p135__w36__direct__p1.00__t0.00__s1.00__none__b0.00,direct,pooled_transfer,35,35,0,3,9,124.82914243425641,191.6731208562851,0.7226808196619937,128.97306637798283,278.0,514.3301661014557,85.01085111563154,85.01085111563154
pooled_transfer__direct_d2_fast_p135__w48,direct__p1.00__t0.00__s1.00__none__b0.00,pooled_transfer__direct_d2_fast_p135__w48__direct__p1.00__t0.00__s1.00__none__b0.00,direct,pooled_transfer,35,35,0,3,9,124.82914243425641,191.6731208562851,0.7226808196619937,128.97306637798283,278.0,514.3301661014557,85.01085111563154,85.01085111563154
c_only__hurdle_d1_sqrt_log__w36,expected__p1.00__t0.00__s2.00__none__b0.00,c_only__hurdle_d1_sqrt_log__w36__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,c_only,35,35,2,2,12,145.5435772931001,236.98499970721195,0.8276549986118178,140.19255016129904,278.0,566.4429132285201,103.75644360738133,103.75644360738133
c_only__hurdle_d1_sqrt_log__w48,expected__p1.00__t0.00__s2.00__none__b0.00,c_only__hurdle_d1_sqrt_log__w48__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,c_only,35,35,2,2,12,145.5435772931001,236.98499970721195,0.8276549986118178,140.19255016129904,278.0,566.4429132285201,103.75644360738133,103.75644360738133
c_only__hurdle_d2_sqrt_log__w36,expected__p1.00__t0.00__s2.00__none__b0.00,c_only__hurdle_d2_sqrt_log__w36__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,c_only,35,35,2,2,10,160.11821504021597,237.30895129122194,0.8608315929308296,151.51246216043265,278.0,599.751871512593,115.73808327791114,115.73808327791114
c_only__hurdle_d2_sqrt_log__w48,expected__p1.00__t0.00__s2.00__none__b0.00,c_only__hurdle_d2_sqrt_log__w48__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,c_only,35,35,2,2,10,160.11821504021597,237.30895129122194,0.8608315929308296,151.51246216043265,278.0,599.751871512593,115.73808327791114,115.73808327791114
c_only__tsb_a0.40_b0.10__w36,classical__s1.25,c_only__tsb_a0.40_b0.10__w36__classical__s1.25,classical,c_only,35,35,2,2,8,125.02190459015515,171.61168048326962,0.6371456064173603,142.32073474040908,278.0,552.5167580775284,98.74703527968647,98.74703527968647
c_only__tsb_a0.40_b0.10__w48,classical__s1.25,c_only__tsb_a0.40_b0.10__w48__classical__s1.25,classical,c_only,35,35,2,2,8,125.02190459015515,171.61168048326962,0.6371456064173603,142.32073474040908,278.0,552.5167580775284,98.74703527968647,98.74703527968647
pooled_transfer__tsb_a0.40_b0.10__w36,classical__s1.25,pooled_transfer__tsb_a0.40_b0.10__w36__classical__s1.25,classical,pooled_transfer,35,35,2,2,8,125.02190459015515,171.61168048326962,0.6371456064173603,142.32073474040908,278.0,552.5167580775284,98.74703527968647,98.74703527968647
pooled_transfer__tsb_a0.40_b0.10__w48,classical__s1.25,pooled_transfer__tsb_a0.40_b0.10__w48__classical__s1.25,classical,pooled_transfer,35,35,2,2,8,125.02190459015515,171.61168048326962,0.6371456064173603,142.32073474040908,278.0,552.5167580775284,98.74703527968647,98.74703527968647
c_only__tsb_a0.10_b0.40__w36,classical__s1.00,c_only__tsb_a0.10_b0.40__w36__classical__s1.00,classical,c_only,35,35,1,2,12,121.17828369687965,183.92050072929965,0.7554622638894811,141.86123523220616,278.0,507.44072544742477,82.53263505303049,82.53263505303049
c_only__tsb_a0.10_b0.40__w48,classical__s1.00,c_only__tsb_a0.10_b0.40__w48__classical__s1.00,classical,c_only,35,35,1,2,12,121.17828369687965,183.92050072929965,0.7554622638894811,141.86123523220616,278.0,507.44072544742477,82.53263505303049,82.53263505303049
pooled_transfer__tsb_a0.10_b0.40__w36,classical__s1.00,pooled_transfer__tsb_a0.10_b0.40__w36__classical__s1.00,classical,pooled_transfer,35,35,1,2,12,121.17828369687965,183.92050072929965,0.7554622638894811,141.86123523220616,278.0,507.44072544742477,82.53263505303049,82.53263505303049
pooled_transfer__tsb_a0.10_b0.40__w48,classical__s1.00,pooled_transfer__tsb_a0.10_b0.40__w48__classical__s1.00,classical,pooled_transfer,35,35,1,2,12,121.17828369687965,183.92050072929965,0.7554622638894811,141.86123523220616,278.0,507.44072544742477,82.53263505303049,82.53263505303049
c_only__tsb_a0.40_b0.05__w36,classical__s1.25,c_only__tsb_a0.40_b0.05__w36__classical__s1.25,classical,c_only,35,35,1,2,9,131.78286388033732,189.1105660874308,0.7053920468878572,148.10141422874233,278.0,576.5730954316099,107.40039404014743,107.40039404014743
c_only__tsb_a0.40_b0.05__w48,classical__s1.25,c_only__tsb_a0.40_b0.05__w48__classical__s1.25,classical,c_only,35,35,1,2,9,131.78286388033732,189.1105660874308,0.7053920468878572,148.10141422874233,278.0,576.5730954316099,107.40039404014743,107.40039404014743
pooled_transfer__tsb_a0.40_b0.05__w36,classical__s1.25,pooled_transfer__tsb_a0.40_b0.05__w36__classical__s1.25,classical,pooled_transfer,35,35,1,2,9,131.78286388033732,189.1105660874308,0.7053920468878572,148.10141422874233,278.0,576.5730954316099,107.40039404014743,107.40039404014743
pooled_transfer__tsb_a0.40_b0.05__w48,classical__s1.25,pooled_transfer__tsb_a0.40_b0.05__w48__classical__s1.25,classical,pooled_transfer,35,35,1,2,9,131.78286388033732,189.1105660874308,0.7053920468878572,148.10141422874233,278.0,576.5730954316099,107.40039404014743,107.40039404014743
c_only__tsb_a0.20_b0.10__w36,classical__s1.25,c_only__tsb_a0.20_b0.10__w36__classical__s1.25,classical,c_only,35,35,1,2,9,162.1055321401242,198.10849208182407,0.8172785098333846,163.88809056610475,278.0,627.2034661585642,125.61275761099431,125.61275761099431
c_only__tsb_a0.20_b0.10__w48,classical__s1.25,c_only__tsb_a0.20_b0.10__w48__classical__s1.25,classical,c_only,35,35,1,2,9,162.1055321401242,198.10849208182407,0.8172785098333846,163.88809056610475,278.0,627.2034661585642,125.61275761099431,125.61275761099431
pooled_transfer__tsb_a0.20_b0.10__w36,classical__s1.25,pooled_transfer__tsb_a0.20_b0.10__w36__classical__s1.25,classical,pooled_transfer,35,35,1,2,9,162.1055321401242,198.10849208182407,0.8172785098333846,163.88809056610475,278.0,627.2034661585642,125.61275761099431,125.61275761099431
pooled_transfer__tsb_a0.20_b0.10__w48,classical__s1.25,pooled_transfer__tsb_a0.20_b0.10__w48__classical__s1.25,classical,pooled_transfer,35,35,1,2,9,162.1055321401242,198.10849208182407,0.8172785098333846,163.88809056610475,278.0,627.2034661585642,125.61275761099431,125.61275761099431
c_only__recent_3__w36,classical__s1.25,c_only__recent_3__w36__classical__s1.25,classical,c_only,35,35,1,2,8,122.22222222222223,163.7987012987013,0.6181818181818182,141.99640287769785,278.0,456.25,64.11870503597122,64.11870503597122
c_only__recent_3__w48,classical__s1.25,c_only__recent_3__w48__classical__s1.25,classical,c_only,35,35,1,2,8,122.22222222222223,163.7987012987013,0.6181818181818182,141.99640287769785,278.0,456.25,64.11870503597122,64.11870503597122
pooled_transfer__recent_3__w36,classical__s1.25,pooled_transfer__recent_3__w36__classical__s1.25,classical,pooled_transfer,35,35,1,2,8,122.22222222222223,163.7987012987013,0.6181818181818182,141.99640287769785,278.0,456.25,64.11870503597122,64.11870503597122
pooled_transfer__recent_3__w48,classical__s1.25,pooled_transfer__recent_3__w48__classical__s1.25,classical,pooled_transfer,35,35,1,2,8,122.22222222222223,163.7987012987013,0.6181818181818182,141.99640287769785,278.0,456.25,64.11870503597122,64.11870503597122
c_only__tsb_a0.10_b0.20__w36,classical__s1.25,c_only__tsb_a0.10_b0.20__w36__classical__s1.25,classical,c_only,35,35,1,2,7,147.78502232746052,260.71109394622204,0.9279686770361666,178.31989888434785,278.0,667.84001151026,140.2302199677194,140.2302199677194
c_only__tsb_a0.10_b0.20__w48,classical__s1.25,c_only__tsb_a0.10_b0.20__w48__classical__s1.25,classical,c_only,35,35,1,2,7,147.78502232746052,260.71109394622204,0.9279686770361666,178.31989888434785,278.0,667.84001151026,140.2302199677194,140.2302199677194
pooled_transfer__tsb_a0.10_b0.20__w36,classical__s1.25,pooled_transfer__tsb_a0.10_b0.20__w36__classical__s1.25,classical,pooled_transfer,35,35,1,2,7,147.78502232746052,260.71109394622204,0.9279686770361666,178.31989888434785,278.0,667.84001151026,140.2302199677194,140.2302199677194
pooled_transfer__tsb_a0.10_b0.20__w48,classical__s1.25,pooled_transfer__tsb_a0.10_b0.20__w48__classical__s1.25,classical,pooled_transfer,35,35,1,2,7,147.78502232746052,260.71109394622204,0.9279686770361666,178.31989888434785,278.0,667.84001151026,140.2302199677194,140.2302199677194
c_only__sba_a0.70__w36,classical__s2.00,c_only__sba_a0.70__w36__classical__s2.00,classical,c_only,35,35,1,2,6,151.9338640798536,195.3325492315475,0.8491891196798009,166.53827491900725,278.0,602.2843553329707,116.6490486809247,116.6490486809247
c_only__sba_a0.70__w48,classical__s2.00,c_only__sba_a0.70__w48__classical__s2.00,classical,c_only,35,35,1,2,6,151.9338640798536,195.3325492315475,0.8491891196798009,166.53827491900725,278.0,602.2843553329707,116.6490486809247,116.6490486809247
pooled_transfer__sba_a0.70__w36,classical__s2.00,pooled_transfer__sba_a0.70__w36__classical__s2.00,classical,pooled_transfer,35,35,1,2,6,151.9338640798536,195.3325492315475,0.8491891196798009,166.53827491900725,278.0,602.2843553329707,116.6490486809247,116.6490486809247
pooled_transfer__sba_a0.70__w48,classical__s2.00,pooled_transfer__sba_a0.70__w48__classical__s2.00,classical,pooled_transfer,35,35,1,2,6,151.9338640798536,195.3325492315475,0.8491891196798009,166.53827491900725,278.0,602.2843553329707,116.6490486809247,116.6490486809247
pooled_transfer__hurdle_d1_sqrt_log__w36,soft__p1.25__t0.00__s1.50__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w36__soft__p1.25__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,0,2,13,114.97088864921527,142.82092250078543,0.5574611379325395,122.80964745030006,278.0,487.162876346849,75.23844472908236,75.23844472908236
pooled_transfer__hurdle_d1_sqrt_log__w48,soft__p1.25__t0.00__s1.50__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w48__soft__p1.25__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,0,2,13,114.97088864921527,142.82092250078543,0.5574611379325395,122.80964745030006,278.0,487.162876346849,75.23844472908236,75.23844472908236
c_only__recent_9__w36,classical__s1.25,c_only__recent_9__w36__classical__s1.25,classical,c_only,35,35,0,2,10,139.7058823529412,164.79166666666666,0.778125,148.32401935594382,278.0,538.3407738095237,93.64776036313803,93.64776036313803
c_only__recent_9__w48,classical__s1.25,c_only__recent_9__w48__classical__s1.25,classical,c_only,35,35,0,2,10,139.7058823529412,164.79166666666666,0.778125,148.32401935594382,278.0,538.3407738095237,93.64776036313803,93.64776036313803
pooled_transfer__recent_9__w36,classical__s1.25,pooled_transfer__recent_9__w36__classical__s1.25,classical,pooled_transfer,35,35,0,2,10,139.7058823529412,164.79166666666666,0.778125,148.32401935594382,278.0,538.3407738095237,93.64776036313803,93.64776036313803
